Commodity,Year,Attribute,Value,Notes
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2003,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2004,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2005,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2006,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2007,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2008,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2009,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2010,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2011,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2012,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2013,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2014,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2015,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2016,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2017,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2018,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,2019,"Use-Nonfood use-Total-1,000 short tons",,
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1967,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",3,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1968,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",15,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1969,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",33,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1970,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",56.18268821,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1971,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",85.63024219,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1972,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",121.1600357,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1973,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",218.4931561,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1974,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",295.3920144,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1975,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",526.885,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1976,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",782.2076406,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1977,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",1041.897387,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1978,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",1099.004906,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1979,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",1362.156322,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1980,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",1537.618484,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1981,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",1591.275369,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1982,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",1604.152708,Computed from unrounded data.
High fructose corn syrup (HFCS): Supply and use - Dry weight basis,1983,"Food availability-Total-High fructose corn syrup-42-1,000 short tons",1663.288,Computed from unrounded data.
