Commodity,Year,Attribute,Value,Notes
"Fluid milk: Per capita butterfat availability, pounds",1990,Whole milk-Total plain and flavored-Pounds,2.961062082,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",1991,Whole milk-Total plain and flavored-Pounds,2.842108696,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",1992,Whole milk-Total plain and flavored-Pounds,2.727124835,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",1993,Whole milk-Total plain and flavored-Pounds,2.584662914,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",1994,Whole milk-Total plain and flavored-Pounds,2.529361219,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",1995,Whole milk-Total plain and flavored-Pounds,2.424690737,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",1996,Whole milk-Total plain and flavored-Pounds,2.380773514,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",1997,Whole milk-Total plain and flavored-Pounds,2.313526648,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",1998,Whole milk-Total plain and flavored-Pounds,2.274030465,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",1999,Whole milk-Total plain and flavored-Pounds,2.297564149,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2000,Whole milk-Total plain and flavored-Pounds,2.324361063,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2001,Whole milk-Total plain and flavored-Pounds,2.265208381,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2002,Whole milk-Total plain and flavored-Pounds,2.24481683,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2003,Whole milk-Total plain and flavored-Pounds,2.206964886,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2004,Whole milk-Total plain and flavored-Pounds,2.099962115,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2005,Whole milk-Total plain and flavored-Pounds,1.998131476,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2006,Whole milk-Total plain and flavored-Pounds,1.933134535,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2007,Whole milk-Total plain and flavored-Pounds,1.849779409,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2008,Whole milk-Total plain and flavored-Pounds,1.756255377,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2009,Whole milk-Total plain and flavored-Pounds,1.710418068,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2010,Whole milk-Total plain and flavored-Pounds,1.618037871,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2011,Whole milk-Total plain and flavored-Pounds,1.562677349,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2012,Whole milk-Total plain and flavored-Pounds,1.534639744,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2013,Whole milk-Total plain and flavored-Pounds,1.520715024,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2014,Whole milk-Total plain and flavored-Pounds,1.523896714,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2015,Whole milk-Total plain and flavored-Pounds,1.580577424,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2016,Whole milk-Total plain and flavored-Pounds,1.655803274,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2017,Whole milk-Total plain and flavored-Pounds,1.686044498,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2018,Whole milk-Total plain and flavored-Pounds,1.712644341,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",2019,Whole milk-Total plain and flavored-Pounds,1.720967557,"Weight reflects milk content of the product. It does not include added sweeteners, flavorings, or other ingredients."
"Fluid milk: Per capita butterfat availability, pounds",1909,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1910,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1911,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1912,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1913,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1914,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1915,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1916,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1917,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1918,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1919,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1920,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1921,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1922,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1923,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1924,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1925,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1926,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1927,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1928,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1929,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1930,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1931,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1932,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1933,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1934,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1935,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1936,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1937,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1938,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1939,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1940,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1941,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1942,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1943,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1944,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1945,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1946,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1947,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1948,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1949,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1950,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1951,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1952,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1953,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1954,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1955,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1956,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1957,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1958,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1959,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1960,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1961,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1962,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1963,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1964,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1965,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1966,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1967,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1968,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1969,Lower fat and skim milk-Plain-2 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1970,Lower fat and skim milk-Plain-2 percent-Pounds,0.571144796,
"Fluid milk: Per capita butterfat availability, pounds",1971,Lower fat and skim milk-Plain-2 percent-Pounds,0.628255982,
"Fluid milk: Per capita butterfat availability, pounds",1972,Lower fat and skim milk-Plain-2 percent-Pounds,0.694765964,
"Fluid milk: Per capita butterfat availability, pounds",1973,Lower fat and skim milk-Plain-2 percent-Pounds,0.781899819,
"Fluid milk: Per capita butterfat availability, pounds",1974,Lower fat and skim milk-Plain-2 percent-Pounds,0.755370251,
"Fluid milk: Per capita butterfat availability, pounds",1975,Lower fat and skim milk-Plain-2 percent-Pounds,0.797819599,
"Fluid milk: Per capita butterfat availability, pounds",1976,Lower fat and skim milk-Plain-2 percent-Pounds,0.86088903,
"Fluid milk: Per capita butterfat availability, pounds",1977,Lower fat and skim milk-Plain-2 percent-Pounds,0.924865763,
"Fluid milk: Per capita butterfat availability, pounds",1978,Lower fat and skim milk-Plain-2 percent-Pounds,0.957374547,
"Fluid milk: Per capita butterfat availability, pounds",1979,Lower fat and skim milk-Plain-2 percent-Pounds,1.016101208,
"Fluid milk: Per capita butterfat availability, pounds",1980,Lower fat and skim milk-Plain-2 percent-Pounds,1.061674552,
"Fluid milk: Per capita butterfat availability, pounds",1981,Lower fat and skim milk-Plain-2 percent-Pounds,1.106513383,
"Fluid milk: Per capita butterfat availability, pounds",1982,Lower fat and skim milk-Plain-2 percent-Pounds,1.124772515,
"Fluid milk: Per capita butterfat availability, pounds",1983,Lower fat and skim milk-Plain-2 percent-Pounds,1.182968194,
"Fluid milk: Per capita butterfat availability, pounds",1984,Lower fat and skim milk-Plain-2 percent-Pounds,1.252150959,
"Fluid milk: Per capita butterfat availability, pounds",1985,Lower fat and skim milk-Plain-2 percent-Pounds,1.329813722,
"Fluid milk: Per capita butterfat availability, pounds",1986,Lower fat and skim milk-Plain-2 percent-Pounds,1.420852611,
"Fluid milk: Per capita butterfat availability, pounds",1987,Lower fat and skim milk-Plain-2 percent-Pounds,1.416490224,
"Fluid milk: Per capita butterfat availability, pounds",1988,Lower fat and skim milk-Plain-2 percent-Pounds,1.479986421,
"Fluid milk: Per capita butterfat availability, pounds",1989,Lower fat and skim milk-Plain-2 percent-Pounds,1.544789907,
"Fluid milk: Per capita butterfat availability, pounds",1990,Lower fat and skim milk-Plain-2 percent-Pounds,1.528374789,
"Fluid milk: Per capita butterfat availability, pounds",1991,Lower fat and skim milk-Plain-2 percent-Pounds,1.544113194,
"Fluid milk: Per capita butterfat availability, pounds",1992,Lower fat and skim milk-Plain-2 percent-Pounds,1.516796744,
"Fluid milk: Per capita butterfat availability, pounds",1993,Lower fat and skim milk-Plain-2 percent-Pounds,1.465056421,
"Fluid milk: Per capita butterfat availability, pounds",1994,Lower fat and skim milk-Plain-2 percent-Pounds,1.454264497,
"Fluid milk: Per capita butterfat availability, pounds",1995,Lower fat and skim milk-Plain-2 percent-Pounds,1.371317195,
"Fluid milk: Per capita butterfat availability, pounds",1996,Lower fat and skim milk-Plain-2 percent-Pounds,1.330474324,
"Fluid milk: Per capita butterfat availability, pounds",1997,Lower fat and skim milk-Plain-2 percent-Pounds,1.281218572,
"Fluid milk: Per capita butterfat availability, pounds",1998,Lower fat and skim milk-Plain-2 percent-Pounds,1.237829069,
"Fluid milk: Per capita butterfat availability, pounds",1999,Lower fat and skim milk-Plain-2 percent-Pounds,1.234709361,
"Fluid milk: Per capita butterfat availability, pounds",2000,Lower fat and skim milk-Plain-2 percent-Pounds,1.216033696,
"Fluid milk: Per capita butterfat availability, pounds",2001,Lower fat and skim milk-Plain-2 percent-Pounds,1.200001799,
"Fluid milk: Per capita butterfat availability, pounds",2002,Lower fat and skim milk-Plain-2 percent-Pounds,1.191655823,
"Fluid milk: Per capita butterfat availability, pounds",2003,Lower fat and skim milk-Plain-2 percent-Pounds,1.181946729,
"Fluid milk: Per capita butterfat availability, pounds",2004,Lower fat and skim milk-Plain-2 percent-Pounds,1.177970242,
"Fluid milk: Per capita butterfat availability, pounds",2005,Lower fat and skim milk-Plain-2 percent-Pounds,1.181905514,
"Fluid milk: Per capita butterfat availability, pounds",2006,Lower fat and skim milk-Plain-2 percent-Pounds,1.183037208,
"Fluid milk: Per capita butterfat availability, pounds",2007,Lower fat and skim milk-Plain-2 percent-Pounds,1.186561458,
"Fluid milk: Per capita butterfat availability, pounds",2008,Lower fat and skim milk-Plain-2 percent-Pounds,1.194713574,
"Fluid milk: Per capita butterfat availability, pounds",2009,Lower fat and skim milk-Plain-2 percent-Pounds,1.198614655,
"Fluid milk: Per capita butterfat availability, pounds",2010,Lower fat and skim milk-Plain-2 percent-Pounds,1.205208496,
"Fluid milk: Per capita butterfat availability, pounds",2011,Lower fat and skim milk-Plain-2 percent-Pounds,1.187042177,
"Fluid milk: Per capita butterfat availability, pounds",2012,Lower fat and skim milk-Plain-2 percent-Pounds,1.162266671,
"Fluid milk: Per capita butterfat availability, pounds",2013,Lower fat and skim milk-Plain-2 percent-Pounds,1.140383916,
"Fluid milk: Per capita butterfat availability, pounds",2014,Lower fat and skim milk-Plain-2 percent-Pounds,1.09977019,
"Fluid milk: Per capita butterfat availability, pounds",2015,Lower fat and skim milk-Plain-2 percent-Pounds,1.019240675,
"Fluid milk: Per capita butterfat availability, pounds",2016,Lower fat and skim milk-Plain-2 percent-Pounds,0.999710594,
"Fluid milk: Per capita butterfat availability, pounds",2017,Lower fat and skim milk-Plain-2 percent-Pounds,0.966066986,
"Fluid milk: Per capita butterfat availability, pounds",2018,Lower fat and skim milk-Plain-2 percent-Pounds,0.939852058,
"Fluid milk: Per capita butterfat availability, pounds",2019,Lower fat and skim milk-Plain-2 percent-Pounds,0.907811154,
"Fluid milk: Per capita butterfat availability, pounds",1909,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1910,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1911,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1912,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1913,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1914,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1915,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1916,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1917,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1918,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1919,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1920,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1921,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1922,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1923,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1924,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1925,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1926,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1927,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1928,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1929,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1930,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1931,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1932,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1933,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1934,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1935,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1936,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1937,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1938,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1939,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1940,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1941,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1942,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1943,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1944,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1945,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1946,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1947,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1948,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1949,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1950,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1951,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1952,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1953,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1954,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1955,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1956,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1957,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1958,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1959,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1960,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1961,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1962,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1963,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1964,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1965,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1966,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1967,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1968,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1969,Lower fat and skim milk-Plain-1 percent-Pounds,NA,
"Fluid milk: Per capita butterfat availability, pounds",1970,Lower fat and skim milk-Plain-1 percent-Pounds,0.018005824,
"Fluid milk: Per capita butterfat availability, pounds",1971,Lower fat and skim milk-Plain-1 percent-Pounds,0.029424592,
"Fluid milk: Per capita butterfat availability, pounds",1972,Lower fat and skim milk-Plain-1 percent-Pounds,0.045562011,
"Fluid milk: Per capita butterfat availability, pounds",1973,Lower fat and skim milk-Plain-1 percent-Pounds,0.038809219,
"Fluid milk: Per capita butterfat availability, pounds",1974,Lower fat and skim milk-Plain-1 percent-Pounds,0.074599469,
"Fluid milk: Per capita butterfat availability, pounds",1975,Lower fat and skim milk-Plain-1 percent-Pounds,0.124714455,
"Fluid milk: Per capita butterfat availability, pounds",1976,Lower fat and skim milk-Plain-1 percent-Pounds,0.129502719,
"Fluid milk: Per capita butterfat availability, pounds",1977,Lower fat and skim milk-Plain-1 percent-Pounds,0.1325496,
"Fluid milk: Per capita butterfat availability, pounds",1978,Lower fat and skim milk-Plain-1 percent-Pounds,0.135378554,
"Fluid milk: Per capita butterfat availability, pounds",1979,Lower fat and skim milk-Plain-1 percent-Pounds,0.131493051,
"Fluid milk: Per capita butterfat availability, pounds",1980,Lower fat and skim milk-Plain-1 percent-Pounds,0.139488613,
"Fluid milk: Per capita butterfat availability, pounds",1981,Lower fat and skim milk-Plain-1 percent-Pounds,0.143292688,
"Fluid milk: Per capita butterfat availability, pounds",1982,Lower fat and skim milk-Plain-1 percent-Pounds,0.140463775,
"Fluid milk: Per capita butterfat availability, pounds",1983,Lower fat and skim milk-Plain-1 percent-Pounds,0.135958459,
"Fluid milk: Per capita butterfat availability, pounds",1984,Lower fat and skim milk-Plain-1 percent-Pounds,0.133372628,
"Fluid milk: Per capita butterfat availability, pounds",1985,Lower fat and skim milk-Plain-1 percent-Pounds,0.135453338,
"Fluid milk: Per capita butterfat availability, pounds",1986,Lower fat and skim milk-Plain-1 percent-Pounds,0.148702594,
"Fluid milk: Per capita butterfat availability, pounds",1987,Lower fat and skim milk-Plain-1 percent-Pounds,0.143910784,
"Fluid milk: Per capita butterfat availability, pounds",1988,Lower fat and skim milk-Plain-1 percent-Pounds,0.139645561,
"Fluid milk: Per capita butterfat availability, pounds",1989,Lower fat and skim milk-Plain-1 percent-Pounds,0.156216499,
"Fluid milk: Per capita butterfat availability, pounds",1990,Lower fat and skim milk-Plain-1 percent-Pounds,0.182213979,
"Fluid milk: Per capita butterfat availability, pounds",1991,Lower fat and skim milk-Plain-1 percent-Pounds,0.193587661,
"Fluid milk: Per capita butterfat availability, pounds",1992,Lower fat and skim milk-Plain-1 percent-Pounds,0.196931162,
"Fluid milk: Per capita butterfat availability, pounds",1993,Lower fat and skim milk-Plain-1 percent-Pounds,0.195642489,
"Fluid milk: Per capita butterfat availability, pounds",1994,Lower fat and skim milk-Plain-1 percent-Pounds,0.203511246,
"Fluid milk: Per capita butterfat availability, pounds",1995,Lower fat and skim milk-Plain-1 percent-Pounds,0.214152127,
"Fluid milk: Per capita butterfat availability, pounds",1996,Lower fat and skim milk-Plain-1 percent-Pounds,0.213769794,
"Fluid milk: Per capita butterfat availability, pounds",1997,Lower fat and skim milk-Plain-1 percent-Pounds,0.219221191,
